Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
Karim Onisiwo,Mainz 05,31,28,"2,361",26.2,5,0.19,2021-2022,Bundesliga
Willi Orban,RB Leipzig,30,30,"2,642",29.4,2,0.07,2021-2022,Bundesliga
Stefan Ortega,Arminia,33,33,"2,970",33.0,0,0.00,2021-2022,Bundesliga
Patrick Osterhage,Bochum,13,6,599,6.7,0,0.00,2021-2022,Bundesliga
Tomáš Ostrák,Köln,5,0,31,0.3,0,0.00,2021-2022,Bundesliga
Paulo Otávio,Wolfsburg,7,5,362,4.0,0,0.00,2021-2022,Bundesliga
Reece Oxford,Augsburg,30,30,"2,693",29.9,2,0.07,2021-2022,Bundesliga
,,,,,,,,2021-2022,Bundesliga
Salih Özcan,Köln,31,26,"2,312",25.7,2,0.08,2021-2022,Bundesliga
Levin Öztunalı,Union Berlin,18,5,572,6.4,0,0.00,2021-2022,Bundesliga
Gonçalo Paciência,Eint Frankfurt,18,4,516,5.7,3,0.52,2021-2022,Bundesliga
Exequiel Palacios,Leverkusen,23,12,"1,097",12.2,2,0.16,2021-2022,Bundesliga
Miloš Pantović,Bochum,28,18,"1,533",17.0,4,0.23,2021-2022,Bundesliga
Antonios Papadopoulos,Dortmund,2,0,17,0.2,0,0.00,2021-2022,Bundesliga
Matondo-Merveille Papela,Mainz 05,5,0,83,0.9,0,0.00,2021-2022,Bundesliga
Kevin Paredes,Wolfsburg,2,0,16,0.2,0,0.00,2021-2022,Bundesliga
Felix Passlack,Dortmund,10,5,472,5.2,1,0.19,2021-2022,Bundesliga
Paulinho,Leverkusen,24,14,"1,218",13.5,4,0.30,2021-2022,Bundesliga
Benjamin Pavard,Bayern Munich,25,24,"2,076",23.1,0,0.00,2021-2022,Bundesliga
Mads Pedersen,Augsburg,29,15,"1,391",15.5,2,0.13,2021-2022,Bundesliga
Peter Pekarík,Hertha BSC,27,26,"2,234",24.8,0,0.00,2021-2022,Bundesliga
Philipp Pentke,Hoffenheim,1,1,90,1.0,0,0.00,2021-2022,Bundesliga
Ricardo Pepi,Augsburg,11,4,477,5.3,0,0.00,2021-2022,Bundesliga
Pavao Pervan,Wolfsburg,6,6,540,6.0,0,0.00,2021-2022,Bundesliga
Nils Petersen,Freiburg,22,3,580,6.4,5,0.78,2021-2022,Bundesliga
Jens Petter Hauge,Eint Frankfurt,26,9,"1,040",11.6,2,0.17,2021-2022,Bundesliga
Immanuel Pherai,Dortmund,1,0,1,0.0,0,0.00,2021-2022,Bundesliga
Maximilian Philipp,Wolfsburg,22,12,963,10.7,1,0.09,2021-2022,Bundesliga
Krzysztof Piątek,Hertha BSC,9,4,347,3.9,1,0.26,2021-2022,Bundesliga
Amos Pieper,Arminia,27,27,"2,379",26.4,0,0.00,2021-2022,Bundesliga
Marvin Plattenhardt,Hertha BSC,21,19,"1,637",18.2,0,0.00,2021-2022,Bundesliga
Alassane Pléa,M'Gladbach,33,24,"2,070",23.0,10,0.43,2021-2022,Bundesliga
Joel Pohjanpalo,Leverkusen,2,0,12,0.1,0,0.00,2021-2022,Bundesliga
,,,,,,,,2021-2022,Bundesliga
Sebastian Polter,Bochum,33,27,"2,341",26.0,10,0.38,2021-2022,Bundesliga
Marin Pongračić,Dortmund,17,9,827,9.2,0,0.00,2021-2022,Bundesliga
Stefan Posch,Hoffenheim,28,26,"2,199",24.4,2,0.08,2021-2022,Bundesliga
Yussuf Poulsen,RB Leipzig,25,12,"1,079",12.0,6,0.50,2021-2022,Bundesliga
Manuel Prietl,Arminia,26,23,"2,123",23.6,0,0.00,2021-2022,Bundesliga
Grischa Prömel,Union Berlin,29,28,"2,422",26.9,8,0.30,2021-2022,Bundesliga
Nick Proschwitz,Hoffenheim,1,0,27,0.3,0,0.00,2021-2022,Bundesliga
Afimico Pululu,Greuther Fürth,8,0,70,0.8,0,0.00,2021-2022,Bundesliga
Sidney Raebiger,RB Leipzig,1,0,4,0.0,0,0.00,2021-2022,Bundesliga
Diant Ramaj,Eint Frankfurt,1,1,90,1.0,0,0.00,2021-2022,Bundesliga
Guilherme Ramos,Arminia,13,9,906,10.1,0,0.00,2021-2022,Bundesliga
Tobias Raschl,Greuther Fürth,10,7,597,6.6,0,0.00,2021-2022,Bundesliga
David Raum,Hoffenheim,32,31,"2,757",30.6,3,0.10,2021-2022,Bundesliga
Reinier,Dortmund,13,1,162,1.8,0,0.00,2021-2022,Bundesliga
Panagiotis Retsos,Leverkusen,4,0,32,0.4,0,0.00,2021-2022,Bundesliga
Marco Reus,Dortmund,29,29,"2,503",27.8,9,0.32,2021-2022,Bundesliga
Elvis Rexhbeçaj,Bochum,32,30,"2,542",28.2,0,0.00,2021-2022,Bundesliga
Gio Reyna,Dortmund,10,6,439,4.9,2,0.41,2021-2022,Bundesliga
Chris Richards,Hoffenheim,19,13,"1,304",14.5,1,0.07,2021-2022,Bundesliga
Chris Richards,Bayern Munich,1,0,3,0.0,0,0.00,2021-2022,Bundesliga
Omar Richards,Bayern Munich,12,5,438,4.9,0,0.00,2021-2022,Bundesliga
Marco Richter,Hertha BSC,30,19,"1,704",18.9,5,0.26,2021-2022,Bundesliga
Manuel Riemann,Bochum,31,31,"2,790",31.0,0,0.00,2021-2022,Bundesliga
Marc Roca,Bayern Munich,9,4,379,4.2,0,0.00,2021-2022,Bundesliga
Cimo Röcker,Hertha BSC,1,0,22,0.2,0,0.00,2021-2022,Bundesliga
,,,,,,,,2021-2022,Bundesliga
Sebastian Rode,Eint Frankfurt,17,10,759,8.4,1,0.12,2021-2022,Bundesliga
Romario Rösch,Mainz 05,1,0,1,0.0,0,0.00,2021-2022,Bundesliga
Tom Rothe,Dortmund,2,1,94,1.0,1,0.96,2021-2022,Bundesliga
Jérôme Roussillon,Wolfsburg,26,18,"1,775",19.7,1,0.05,2021-2022,Bundesliga
Sebastian Rudy,Hoffenheim,21,7,773,8.6,3,0.35,2021-2022,Bundesliga
Georginio Rutter,Hoffenheim,33,13,"1,611",17.9,8,0.45,2021-2022,Bundesliga
Julian Ryerson,Union Berlin,28,13,"1,429",15.9,2,0.13,2021-2022,Bundesliga
Frederik Rønnow,Union Berlin,7,7,630,7.0,0,0.00,2021-2022,Bundesliga
Marcel Sabitzer,Bayern Munich,25,8,905,10.1,1,0.10,2021-2022,Bundesliga
Marcel Sabitzer,RB Leipzig,2,0,49,0.5,0,0.00,2021-2022,Bundesliga
Roland Sallai,Freiburg,31,18,"1,551",17.2,4,0.23,2021-2022,Bundesliga
Diadie Samassékou,Hoffenheim,24,21,"1,655",18.4,2,0.11,2021-2022,Bundesliga
Leroy Sané,Bayern Munich,32,22,"1,976",22.0,7,0.32,2021-2022,Bundesliga
Mohamed Sankoh,Stuttgart,1,0,4,0.0,0,0.00,2021-2022,Bundesliga
Baptiste Santamaria,Freiburg,1,0,21,0.2,0,0.00,2021-2022,Bundesliga
Bouna Sarr,Bayern Munich,5,0,64,0.7,0,0.00,2021-2022,Bundesliga
Joe Scally,M'Gladbach,30,20,"1,909",21.2,1,0.05,2021-2022,Bundesliga
Kevin Schade,Freiburg,21,7,831,9.2,4,0.43,2021-2022,Bundesliga
András Schäfer,Union Berlin,8,1,239,2.7,1,0.38,2021-2022,Bundesliga
Louis Schaub,Köln,28,6,654,7.3,1,0.14,2021-2022,Bundesliga
Patrik Schick,Leverkusen,27,26,"2,076",23.1,24,1.04,2021-2022,Bundesliga
Kingsley Schindler,Köln,18,1,349,3.9,1,0.26,2021-2022,Bundesliga
Xaver Schlager,Wolfsburg,14,13,"1,040",11.6,0,0.00,2021-2022,Bundesliga
Keven Schlotterbeck,Freiburg,12,3,315,3.5,0,0.00,2021-2022,Bundesliga
Nico Schlotterbeck,Freiburg,32,32,"2,785",30.9,4,0.13,2021-2022,Bundesliga
,,,,,,,,2021-2022,Bundesliga
Jonathan Schmid,Freiburg,13,6,588,6.5,0,0.00,2021-2022,Bundesliga
Benno Schmitz,Köln,31,29,"2,421",26.9,0,0.00,2021-2022,Bundesliga
Alessandro Schöpf,Arminia,31,27,"2,397",26.6,1,0.04,2021-2022,Bundesliga
Nico Schulz,Dortmund,16,9,836,9.3,0,0.00,2021-2022,Bundesliga
Marvin Schwäbe,Köln,21,21,"1,890",21.0,0,0.00,2021-2022,Bundesliga
Alexander Schwolow,Hertha BSC,25,25,"2,175",24.2,0,0.00,2021-2022,Bundesliga
Paul Seguin,Greuther Fürth,27,23,"2,108",23.4,0,0.00,2021-2022,Bundesliga
Davie Selke,Hertha BSC,25,10,"1,004",11.2,4,0.36,2021-2022,Bundesliga
Lion Semić,Dortmund,1,0,3,0.0,0,0.00,2021-2022,Bundesliga
Suat Serdar,Hertha BSC,30,27,"2,218",24.6,3,0.12,2021-2022,Bundesliga
Janni Serra,Arminia,26,15,"1,117",12.4,3,0.24,2021-2022,Bundesliga
Zidan Sertdemir,Leverkusen,3,0,18,0.2,0,0.00,2021-2022,Bundesliga
Nils Seufert,Greuther Fürth,4,1,99,1.1,0,0.00,2021-2022,Bundesliga
Kiliann Sildillia,Freiburg,7,1,169,1.9,0,0.00,2021-2022,Bundesliga
André Silva,RB Leipzig,33,24,"2,076",23.1,11,0.48,2021-2022,Bundesliga
Mohamed Simakan,RB Leipzig,28,23,"2,009",22.3,1,0.04,2021-2022,Bundesliga
Daley Sinkgraven,Leverkusen,12,3,351,3.9,0,0.00,2021-2022,Bundesliga
Tobias Sippel,M'Gladbach,1,1,90,1.0,0,0.00,2021-2022,Bundesliga
Hugo Siquet,Freiburg,1,0,22,0.2,0,0.00,2021-2022,Bundesliga
Ellyes Skhiri,Köln,22,20,"1,820",20.2,4,0.20,2021-2022,Bundesliga
Robert Skov,Hoffenheim,12,3,368,4.1,0,0.00,2021-2022,Bundesliga
Danilo Soares,Bochum,30,30,"2,564",28.5,0,0.00,2021-2022,Bundesliga
Yann Sommer,M'Gladbach,33,33,"2,970",33.0,0,0.00,2021-2022,Bundesliga
Borna Sosa,Stuttgart,28,28,"2,498",27.8,1,0.04,2021-2022,Bundesliga
Djibril Sow,Eint Frankfurt,31,28,"2,415",26.8,2,0.07,2021-2022,Bundesliga
,,,,,,,,2021-2022,Bundesliga
Jerry St. Juste,Mainz 05,8,7,604,6.7,1,0.15,2021-2022,Bundesliga
Anton Stach,Mainz 05,29,20,"1,861",20.7,1,0.05,2021-2022,Bundesliga
Kostas Stafylidis,Bochum,24,15,"1,388",15.4,0,0.00,2021-2022,Bundesliga
Josip Stanišić,Bayern Munich,13,6,644,7.2,1,0.14,2021-2022,Bundesliga
Niklas Stark,Hertha BSC,26,22,"2,031",22.6,1,0.04,2021-2022,Bundesliga
Renato Steffen,Wolfsburg,20,13,967,10.7,0,0.00,2021-2022,Bundesliga
Pascal Stenzel,Stuttgart,16,9,899,10.0,0,0.00,2021-2022,Bundesliga
Angelo Stiller,Hoffenheim,26,18,"1,693",18.8,2,0.11,2021-2022,Bundesliga
Lars Stindl,M'Gladbach,26,20,"1,629",18.1,4,0.22,2021-2022,Bundesliga
Kevin Stöger,Mainz 05,23,1,419,4.7,1,0.21,2021-2022,Bundesliga
Tobias Strobl,Augsburg,5,4,323,3.6,0,0.00,2021-2022,Bundesliga
Niklas Süle,Bayern Munich,28,19,"1,837",20.4,1,0.05,2021-2022,Bundesliga
Ádám Szalai,Mainz 05,12,2,260,2.9,1,0.35,2021-2022,Bundesliga
Dominik Szoboszlai,RB Leipzig,31,15,"1,543",17.1,6,0.35,2021-2022,Bundesliga
Jonathan Tah,Leverkusen,33,33,"2,878",32.0,2,0.06,2021-2022,Bundesliga
Edmond Tapsoba,Leverkusen,22,19,"1,814",20.2,1,0.05,2021-2022,Bundesliga
Niklas Tauer,Mainz 05,11,6,487,5.4,0,0.00,2021-2022,Bundesliga
Robert Tesche,Bochum,11,5,349,3.9,0,0.00,2021-2022,Bundesliga
Cedric Teuchert,Union Berlin,6,0,105,1.2,0,0.00,2021-2022,Bundesliga
Jan Thielmann,Köln,29,10,"1,192",13.2,3,0.23,2021-2022,Bundesliga
Erik Thommy,Stuttgart,11,1,274,3.0,0,0.00,2021-2022,Bundesliga
Marcus Thuram,M'Gladbach,21,9,979,10.9,3,0.28,2021-2022,Bundesliga
Alexis Tibidi,Stuttgart,13,2,385,4.3,0,0.00,2021-2022,Bundesliga
Steffen Tigges,Dortmund,9,0,112,1.2,3,2.41,2021-2022,Bundesliga
Malik Tillman,Bayern Munich,4,1,104,1.2,0,0.00,2021-2022,Bundesliga
,,,,,,,,2021-2022,Bundesliga
Timothy Tillman,Greuther Fürth,29,23,"2,004",22.3,1,0.04,2021-2022,Bundesliga
Umut Tohumcu,Hoffenheim,1,0,5,0.1,0,0.00,2021-2022,Bundesliga
Corentin Tolisso,Bayern Munich,15,8,703,7.8,2,0.26,2021-2022,Bundesliga
Tiago Tomás,Stuttgart,14,13,"1,075",11.9,4,0.33,2021-2022,Bundesliga
Jordan Torunarigha,Hertha BSC,7,6,483,5.4,0,0.00,2021-2022,Bundesliga
Almamy Touré,Eint Frankfurt,10,5,506,5.6,0,0.00,2021-2022,Bundesliga
Lucas Tousart,Hertha BSC,30,22,"1,962",21.8,2,0.09,2021-2022,Bundesliga
Kevin Trapp,Eint Frankfurt,32,32,"2,880",32.0,0,0.00,2021-2022,Bundesliga
Christopher Trimmel,Union Berlin,25,23,"1,990",22.1,2,0.09,2021-2022,Bundesliga
Philipp Tschauner,RB Leipzig,1,0,3,0.0,0,0.00,2021-2022,Bundesliga
Tuta,Eint Frankfurt,26,26,"2,183",24.3,4,0.16,2021-2022,Bundesliga
Anthony Ujah,Union Berlin,3,0,35,0.4,0,0.00,2021-2022,Bundesliga
Sven Ulreich,Bayern Munich,6,6,540,6.0,0,0.00,2021-2022,Bundesliga
Dayot Upamecano,Bayern Munich,28,25,"2,211",24.6,1,0.04,2021-2022,Bundesliga
Benjamin Uphoff,Freiburg,2,2,180,2.0,0,0.00,2021-2022,Bundesliga
Mark Uth,Köln,30,24,"2,025",22.5,5,0.22,2021-2022,Bundesliga
Ruben Vargas,Augsburg,29,26,"1,984",22.0,1,0.05,2021-2022,Bundesliga
Sebastian Vasiliadis,Arminia,19,16,"1,193",13.3,0,0.00,2021-2022,Bundesliga
Micky van de Ven,Wolfsburg,5,2,189,2.1,0,0.00,2021-2022,Bundesliga
Vincent Vermeij,Freiburg,1,0,3,0.0,0,0.00,2021-2022,Bundesliga
Gabriel Vidovic,Bayern Munich,3,0,36,0.4,0,0.00,2021-2022,Bundesliga
Nick Viergever,Greuther Fürth,24,24,"2,133",23.7,0,0.00,2021-2022,Bundesliga
Andreas Voglsammer,Union Berlin,32,5,882,9.8,2,0.20,2021-2022,Bundesliga
Kevin Vogt,Hoffenheim,30,29,"2,569",28.5,0,0.00,2021-2022,Bundesliga
Aster Vranckx,Wolfsburg,24,12,"1,141",12.7,2,0.16,2021-2022,Bundesliga
,,,,,,,,2021-2022,Bundesliga
Luca Waldschmidt,Wolfsburg,14,9,717,8.0,1,0.13,2021-2022,Bundesliga
Paul Wanner,Bayern Munich,4,0,39,0.4,0,0.00,2021-2022,Bundesliga
Wout Weghorst,Wolfsburg,18,17,"1,553",17.3,6,0.35,2021-2022,Bundesliga
Noah Weißhaupt,Freiburg,10,0,97,1.1,0,0.00,2021-2022,Bundesliga
Silvan Widmer,Mainz 05,33,33,"2,920",32.4,4,0.12,2021-2022,Bundesliga
Jetro Willems,Greuther Fürth,24,20,"1,598",17.8,1,0.06,2021-2022,Bundesliga
Patrick Wimmer,Arminia,31,27,"2,052",22.8,3,0.13,2021-2022,Bundesliga
Jonas Wind,Wolfsburg,14,14,"1,180",13.1,5,0.38,2021-2022,Bundesliga
Marten Winkler,Hertha BSC,1,0,26,0.3,0,0.00,2021-2022,Bundesliga
Frederik Winther,Augsburg,4,3,328,3.6,0,0.00,2021-2022,Bundesliga
Florian Wirtz,Leverkusen,24,22,"1,851",20.6,7,0.34,2021-2022,Bundesliga
Axel Witsel,Dortmund,29,22,"1,941",21.6,2,0.09,2021-2022,Bundesliga
Hannes Wolf,M'Gladbach,7,2,307,3.4,0,0.00,2021-2022,Bundesliga
Marius Wolf,Dortmund,27,15,"1,321",14.7,3,0.20,2021-2022,Bundesliga
Luca Wollschläger,Hertha BSC,2,0,16,0.2,0,0.00,2021-2022,Bundesliga
Jeong Woo-yeong,Freiburg,32,23,"1,782",19.8,5,0.25,2021-2022,Bundesliga
Joscha Wosz,RB Leipzig,1,0,9,0.1,0,0.00,2021-2022,Bundesliga
Dan-Axel Zagadou,Dortmund,15,10,952,10.6,0,0.00,2021-2022,Bundesliga
Denis Zakaria,M'Gladbach,16,15,"1,395",15.5,2,0.13,2021-2022,Bundesliga
Deyovaisio Zeefuik,Hertha BSC,11,6,565,6.3,0,0.00,2021-2022,Bundesliga
Robin Zentner,Mainz 05,32,32,"2,880",32.0,0,0.00,2021-2022,Bundesliga
Andi Zeqiri,Augsburg,22,11,"1,016",11.3,2,0.18,2021-2022,Bundesliga
Simon Zoller,Bochum,10,6,596,6.6,3,0.45,2021-2022,Bundesliga
