Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
Siriki Sanogo,Benevento,1,0,10,0.1,0,0.00,2020-2021,Serie A
Nicola Sansone,Bologna,26,11,"1,169",13.0,2,0.15,2020-2021,Serie A
Federico Santander,Bologna,4,0,37,0.4,0,0.00,2020-2021,Serie A
Davide Santon,Roma,10,7,586,6.5,0,0.00,2020-2021,Serie A
Samir Santos,Udinese,30,24,"2,216",24.6,1,0.04,2020-2021,Serie A
Riccardo Saponara,Fiorentina,2,0,52,0.6,0,0.00,2020-2021,Serie A
Riccardo Saponara,Spezia,9,5,389,4.3,2,0.46,2020-2021,Serie A
Marco Sau,Benevento,24,9,785,8.7,4,0.46,2020-2021,Serie A
Gianluca Scamacca,Genoa,26,13,"1,352",15.0,8,0.53,2020-2021,Serie A
Nicolás Schiappacasse,Sassuolo,1,0,15,0.2,0,0.00,2020-2021,Serie A
Pasquale Schiattarella,Benevento,29,26,"2,247",25.0,1,0.04,2020-2021,Serie A
Jerdy Schouten,Bologna,34,28,"2,512",27.9,1,0.04,2020-2021,Serie A
Matteo Scozzarella,Parma,3,3,153,1.7,0,0.00,2020-2021,Serie A
Simone Scuffet,Udinese,1,1,90,1.0,0,0.00,2020-2021,Serie A
Jacopo Segre,Torino,9,1,191,2.1,0,0.00,2020-2021,Serie A
Léo Sena,Spezia,16,8,885,9.8,0,0.00,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Stefano Sensi,Inter,18,4,603,6.7,0,0.00,2020-2021,Serie A
Luigi Sepe,Parma,36,36,"3,240",36.0,0,0.00,2020-2021,Serie A
Stephan El Shaarawy,Roma,10,6,572,6.4,1,0.16,2020-2021,Serie A
Eldor Shomurodov,Genoa,31,16,"1,677",18.6,8,0.43,2020-2021,Serie A
Luca Siligardi,Crotone,4,0,49,0.5,0,0.00,2020-2021,Serie A
Luca Siligardi,Parma,2,0,34,0.4,0,0.00,2020-2021,Serie A
Adrien Silva,Sampdoria,24,18,"1,599",17.8,1,0.06,2020-2021,Serie A
Marco Silvestri,Hellas Verona,34,34,"3,060",34.0,0,0.00,2020-2021,Serie A
Giovanni Simeone,Cagliari,33,19,"1,740",19.3,6,0.31,2020-2021,Serie A
Wilfried Singo,Torino,28,20,"1,854",20.6,1,0.05,2020-2021,Serie A
Salvatore Sirigu,Torino,32,32,"2,880",32.0,0,0.00,2020-2021,Serie A
Łukasz Skorupski,Bologna,28,28,"2,520",28.0,0,0.00,2020-2021,Serie A
Andreas Skov Olsen,Bologna,26,12,"1,179",13.1,2,0.15,2020-2021,Serie A
Milan Škriniar,Inter,32,31,"2,777",30.9,3,0.10,2020-2021,Serie A
Chris Smalling,Roma,16,13,"1,111",12.3,0,0.00,2020-2021,Serie A
Simon Sohm,Parma,18,8,899,10.0,1,0.10,2020-2021,Serie A
Roberto Soriano,Bologna,37,37,"3,250",36.1,9,0.25,2020-2021,Serie A
Riccardo Sottil,Cagliari,21,12,"1,184",13.2,2,0.15,2020-2021,Serie A
Adama Soumaoro,Bologna,20,19,"1,755",19.5,1,0.05,2020-2021,Serie A
Leonardo Spinazzola,Roma,27,25,"2,124",23.6,2,0.08,2020-2021,Serie A
Marco Sportiello,Atalanta,15,13,"1,261",14.0,0,0.00,2020-2021,Serie A
Mattia Sprocati,Parma,1,0,22,0.2,0,0.00,2020-2021,Serie A
Thomas Strakosha,Lazio,9,9,810,9.0,0,0.00,2020-2021,Serie A
Kevin Strootman,Genoa,18,18,"1,314",14.6,0,0.00,2020-2021,Serie A
Jens Stryger Larsen,Udinese,33,30,"2,638",29.3,2,0.07,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Stefano Sturaro,Hellas Verona,10,4,423,4.7,0,0.00,2020-2021,Serie A
Stefano Sturaro,Genoa,6,6,445,4.9,1,0.20,2020-2021,Serie A
Bosko Sutalo,Atalanta,7,3,233,2.6,0,0.00,2020-2021,Serie A
Mattias Svanberg,Bologna,34,24,"1,852",20.6,5,0.24,2020-2021,Serie A
Wojciech Szczęsny,Juventus,30,30,"2,677",29.7,0,0.00,2020-2021,Serie A
Adrien Tameze,Hellas Verona,33,28,"2,304",25.6,1,0.04,2020-2021,Serie A
Ciprian Tătărușanu,Milan,1,1,90,1.0,0,0.00,2020-2021,Serie A
Andrés Tello,Benevento,17,2,413,4.6,1,0.22,2020-2021,Serie A
Hidde ter Avest,Udinese,6,4,351,3.9,0,0.00,2020-2021,Serie A
Pietro Terracciano,Fiorentina,4,2,272,3.0,0,0.00,2020-2021,Serie A
Claudio Terzi,Spezia,25,22,"1,869",20.8,1,0.05,2020-2021,Serie A
Morten Thorsby,Sampdoria,33,29,"2,648",29.4,3,0.10,2020-2021,Serie A
Jeremy Toljan,Sassuolo,26,18,"1,490",16.6,0,0.00,2020-2021,Serie A
Rafael Tolói,Atalanta,31,29,"2,537",28.2,2,0.07,2020-2021,Serie A
Takehiro Tomiyasu,Bologna,31,31,"2,715",30.2,2,0.07,2020-2021,Serie A
Fikayo Tomori,Milan,17,16,"1,466",16.3,1,0.06,2020-2021,Serie A
Sandro Tonali,Milan,25,17,"1,330",14.8,0,0.00,2020-2021,Serie A
Lorenzo Tonelli,Sampdoria,23,21,"1,782",19.8,1,0.05,2020-2021,Serie A
Ernesto Torregrossa,Sampdoria,6,1,170,1.9,1,0.53,2020-2021,Serie A
Mattéo Tramoni,Cagliari,6,0,74,0.8,0,0.00,2020-2021,Serie A
Chaka Traorè,Parma,3,0,18,0.2,0,0.00,2020-2021,Serie A
Alessandro Tripaldelli,Cagliari,10,3,300,3.3,0,0.00,2020-2021,Serie A
Alessandro Tuia,Benevento,27,19,"1,765",19.6,1,0.05,2020-2021,Serie A
Ľubomír Tupta,Hellas Verona,2,1,50,0.6,0,0.00,2020-2021,Serie A
Iyenoma Udogie,Hellas Verona,6,0,170,1.9,0,0.00,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Samir Ujkani,Torino,1,1,90,1.0,0,0.00,2020-2021,Serie A
Kacper Urbanski,Bologna,1,0,2,0.0,0,0.00,2020-2021,Serie A
Lautaro Valenti,Parma,11,6,499,5.5,0,0.00,2020-2021,Serie A
Borja Valero,Fiorentina,20,4,491,5.5,0,0.00,2020-2021,Serie A
Denis Vavro,Lazio,1,0,32,0.4,0,0.00,2020-2021,Serie A
Matías Vecino,Inter,8,3,283,3.1,1,0.32,2020-2021,Serie A
Miguel Veloso,Hellas Verona,21,15,"1,316",14.6,2,0.14,2020-2021,Serie A
Lorenzo Venuti,Fiorentina,28,21,"1,757",19.5,0,0.00,2020-2021,Serie A
Daniele Verde,Spezia,21,12,980,10.9,6,0.55,2020-2021,Serie A
Simone Verdi,Torino,33,17,"1,620",18.0,1,0.06,2020-2021,Serie A
Jordan Veretout,Roma,29,25,"2,053",22.8,10,0.44,2020-2021,Serie A
Edoardo Vergani,Bologna,1,0,12,0.1,0,0.00,2020-2021,Serie A
Valerio Verre,Sampdoria,27,12,998,11.1,3,0.27,2020-2021,Serie A
Guglielmo Vicario,Cagliari,4,4,360,4.0,0,0.00,2020-2021,Serie A
Arturo Vidal,Inter,23,14,"1,138",12.6,1,0.08,2020-2021,Serie A
Ronaldo Vieira,Hellas Verona,4,2,226,2.5,0,0.00,2020-2021,Serie A
Luca Vignali,Spezia,21,19,"1,590",17.7,0,0.00,2020-2021,Serie A
Emanuel Vignato,Bologna,31,11,"1,203",13.4,1,0.07,2020-2021,Serie A
Gonzalo Villar,Roma,33,21,"1,859",20.7,0,0.00,2020-2021,Serie A
Nicolas Viola,Benevento,17,12,"1,036",11.5,5,0.43,2020-2021,Serie A
Dušan Vlahović,Fiorentina,37,34,"2,923",32.5,21,0.65,2020-2021,Serie A
Mërgim Vojvoda,Torino,24,17,"1,359",15.1,2,0.13,2020-2021,Serie A
Stefan de Vrij,Inter,32,30,"2,734",30.4,1,0.03,2020-2021,Serie A
Giacomo Vrioni,Juventus,1,0,1,0.0,0,0.00,2020-2021,Serie A
Miloš Vulić,Crotone,25,13,"1,305",14.5,1,0.07,2020-2021,Serie A
,,,,,,,,2020-2021,Serie A
Walace,Udinese,30,23,"2,055",22.8,0,0.00,2020-2021,Serie A
Sebastian Walukiewicz,Cagliari,19,18,"1,618",18.0,0,0.00,2020-2021,Serie A
Maya Yoshida,Sampdoria,32,25,"2,274",25.3,1,0.04,2020-2021,Serie A
Ashley Young,Inter,26,16,"1,425",15.8,1,0.06,2020-2021,Serie A
Mattia Zaccagni,Hellas Verona,36,33,"2,609",29.0,5,0.17,2020-2021,Serie A
Vasilios Zagaritis,Parma,2,0,65,0.7,0,0.00,2020-2021,Serie A
Miha Zajc,Genoa,31,22,"1,863",20.7,1,0.05,2020-2021,Serie A
Nicola Zalewski,Roma,1,0,11,0.1,0,0.00,2020-2021,Serie A
Niccolò Zanellato,Crotone,27,18,"1,637",18.2,1,0.05,2020-2021,Serie A
Cristián Zapata,Genoa,12,12,968,10.8,0,0.00,2020-2021,Serie A
Duván Zapata,Atalanta,37,29,"2,379",26.4,15,0.57,2020-2021,Serie A
Gabriele Zappa,Cagliari,34,27,"2,395",26.6,0,0.00,2020-2021,Serie A
Davide Zappacosta,Genoa,25,23,"2,045",22.7,4,0.18,2020-2021,Serie A
Simone Zaza,Torino,29,15,"1,491",16.6,6,0.36,2020-2021,Serie A
Marvin Zeegelaar,Udinese,24,23,"1,740",19.3,1,0.05,2020-2021,Serie A
Piotr Zieliński,Napoli,36,32,"2,523",28.0,8,0.29,2020-2021,Serie A
Joshua Zirkzee,Parma,4,0,113,1.3,0,0.00,2020-2021,Serie A
Jeroen Zoet,Spezia,7,7,603,6.7,0,0.00,2020-2021,Serie A
Filip Đuričić,Sassuolo,32,27,"2,079",23.1,5,0.22,2020-2021,Serie A
Tammy Abraham,Roma,37,36,"3,084",34.3,17,0.50,2021-2022,Serie A
Francesco Acerbi,Lazio,30,29,"2,536",28.2,4,0.14,2021-2022,Serie A
Michel Aebischer,Bologna,12,4,443,4.9,0,0.00,2021-2022,Serie A
Felix Afena-Gyan,Roma,17,6,668,7.4,2,0.27,2021-2022,Serie A
Kevin Agudelo,Spezia,23,12,"1,237",13.7,3,0.22,2021-2022,Serie A
Ola Aina,Torino,21,17,"1,437",16.0,0,0.00,2021-2022,Serie A
Marley Aké,Juventus,4,0,77,0.9,0,0.00,2021-2022,Serie A
Jean-Daniel Akpa-Akpro,Lazio,10,4,315,3.5,0,0.00,2021-2022,Serie A
Luis Alberto,Lazio,34,27,"2,353",26.1,5,0.19,2021-2022,Serie A
Giorgio Altare,Cagliari,19,17,"1,466",16.3,1,0.06,2021-2022,Serie A
Wisdom Amey,Bologna,1,1,71,0.8,0,0.00,2021-2022,Serie A
Kelvin Amian,Spezia,32,31,"2,646",29.4,1,0.03,2021-2022,Serie A
Nadiem Amiri,Genoa,13,9,683,7.6,0,0.00,2021-2022,Serie A
Ethan Ampadu,Venezia,29,26,"2,282",25.4,0,0.00,2021-2022,Serie A
Sofyan Amrabat,Fiorentina,23,8,944,10.5,1,0.10,2021-2022,Serie A
Felipe Anderson,Lazio,38,33,"2,888",32.1,6,0.19,2021-2022,Serie A
Ebenezer Annan,Bologna,1,0,25,0.3,0,0.00,2021-2022,Serie A
Cristian Ansaldi,Torino,19,5,691,7.7,0,0.00,2021-2022,Serie A
Janis Antiste,Spezia,18,9,796,8.8,1,0.11,2021-2022,Serie A
Mattia Aramu,Venezia,32,25,"2,100",23.3,7,0.30,2021-2022,Serie A
Marko Arnautović,Bologna,33,32,"2,694",29.9,14,0.47,2021-2022,Serie A
Tolgay Arslan,Udinese,30,22,"1,658",18.4,1,0.05,2021-2022,Serie A
Arthur,Fiorentina,14,8,749,8.3,2,0.24,2021-2022,Serie A
Kristoffer Askildsen,Sampdoria,19,7,754,8.4,0,0.00,2021-2022,Serie A
Kristjan Asllani,Empoli,23,14,"1,353",15.0,1,0.07,2021-2022,Serie A
,,,,,,,,2021-2022,Serie A
Emil Audero,Sampdoria,29,29,"2,560",28.4,0,0.00,2021-2022,Serie A
Tommaso Augello,Sampdoria,36,25,"2,395",26.6,1,0.04,2021-2022,Serie A
Ramzi Aya,Salernitana,2,2,135,1.5,0,0.00,2021-2022,Serie A
Kaan Ayhan,Sassuolo,23,14,"1,354",15.0,1,0.07,2021-2022,Serie A
Milan Badelj,Genoa,34,34,"2,844",31.6,1,0.03,2021-2022,Serie A
Nicola Bagnolini,Bologna,1,0,3,0.0,0,0.00,2021-2022,Serie A
Issa Bah,Venezia,1,0,9,0.1,0,0.00,2021-2022,Serie A
Nedim Bajrami,Empoli,35,23,"2,054",22.8,6,0.26,2021-2022,Serie A
Tiemoué Bakayoko,Milan,14,5,501,5.6,0,0.00,2021-2022,Serie A
Tommaso Baldanzi,Empoli,1,0,18,0.2,0,0.00,2021-2022,Serie A
Keita Baldé,Cagliari,26,14,"1,229",13.7,3,0.22,2021-2022,Serie A
Fodé Ballo-Touré,Milan,10,5,446,5.0,0,0.00,2021-2022,Serie A
Filippo Bandinelli,Empoli,35,24,"1,955",21.7,2,0.09,2021-2022,Serie A
Mattia Bani,Genoa,17,13,"1,211",13.5,0,0.00,2021-2022,Serie A
Antonín Barák,Hellas Verona,29,27,"2,340",26.0,11,0.42,2021-2022,Serie A
Francesco Bardi,Bologna,2,2,177,2.0,0,0.00,2021-2022,Serie A
Nicolò Barella,Inter,36,36,"2,913",32.4,3,0.09,2021-2022,Serie A
Musa Barrow,Bologna,34,25,"2,134",23.7,6,0.25,2021-2022,Serie A
Daniele Baselli,Torino,6,0,150,1.7,0,0.00,2021-2022,Serie A
Daniele Baselli,Cagliari,9,2,290,3.2,0,0.00,2021-2022,Serie A
Toma Bašić,Lazio,29,9,982,10.9,0,0.00,2021-2022,Serie A
Alessandro Bastoni,Inter,31,29,"2,311",25.7,1,0.04,2021-2022,Serie A
Simone Bastoni,Spezia,31,26,"2,288",25.4,3,0.12,2021-2022,Serie A
Rodrigo Becão,Udinese,35,35,"3,130",34.8,2,0.06,2021-2022,Serie A
Valon Behrami,Genoa,10,2,311,3.5,0,0.00,2021-2022,Serie A
,,,,,,,,2021-2022,Serie A
Vid Belec,Salernitana,23,21,"1,938",21.5,0,0.00,2021-2022,Serie A
Raoul Bellanova,Cagliari,31,27,"2,496",27.7,1,0.04,2021-2022,Serie A
Andrea Belotti,Torino,22,16,"1,371",15.2,8,0.53,2021-2022,Serie A
Marco Benassi,Fiorentina,6,1,158,1.8,0,0.00,2021-2022,Serie A
Marco Benassi,Empoli,12,3,382,4.2,0,0.00,2021-2022,Serie A
Filip Benković,Udinese,2,0,8,0.1,0,0.00,2021-2022,Serie A
Ismaël Bennacer,Milan,31,15,"1,525",16.9,2,0.12,2021-2022,Serie A
Rodrigo Bentancur,Juventus,19,13,"1,155",12.8,0,0.00,2021-2022,Serie A
Alessandro Berardi,Hellas Verona,1,1,90,1.0,0,0.00,2021-2022,Serie A
Domenico Berardi,Sassuolo,33,33,"2,819",31.3,15,0.48,2021-2022,Serie A
Bartosz Bereszyński,Sampdoria,35,35,"2,946",32.7,0,0.00,2021-2022,Serie A
Etrit Berisha,Torino,10,10,900,10.0,0,0.00,2021-2022,Serie A
Federico Bernardeschi,Juventus,28,16,"1,475",16.4,1,0.06,2021-2022,Serie A
Nicolò Bertola,Spezia,2,0,35,0.4,0,0.00,2021-2022,Serie A
Daniel Bessa,Hellas Verona,24,5,768,8.5,1,0.12,2021-2022,Serie A
Beto,Udinese,28,24,"2,173",24.1,11,0.46,2021-2022,Serie A
Luis Binks,Bologna,15,7,646,7.2,0,0.00,2021-2022,Serie A
Cristiano Biraghi,Fiorentina,37,37,"3,153",35.0,4,0.11,2021-2022,Serie A
Davide Biraschi,Genoa,14,11,930,10.3,0,0.00,2021-2022,Serie A
Bjarki Bjarkason,Venezia,1,0,3,0.0,0,0.00,2021-2022,Serie A
Jeremie Boga,Atalanta,15,7,764,8.5,0,0.00,2021-2022,Serie A
Jeremie Boga,Sassuolo,12,8,670,7.4,0,0.00,2021-2022,Serie A
Luka Bogdan,Salernitana,6,4,399,4.4,0,0.00,2021-2022,Serie A
Emil Bohinen,Salernitana,11,8,699,7.8,0,0.00,2021-2022,Serie A
Giacomo Bonaventura,Fiorentina,31,28,"2,266",25.2,4,0.16,2021-2022,Serie A
,,,,,,,,2021-2022,Serie A
Federico Bonazzoli,Salernitana,32,19,"1,866",20.7,10,0.48,2021-2022,Serie A
Kevin Bonifazi,Bologna,22,14,"1,210",13.4,0,0.00,2021-2022,Serie A
Leonardo Bonucci,Juventus,24,22,"2,005",22.3,5,0.22,2021-2022,Serie A
Mehdi Bourabia,Spezia,8,2,282,3.1,1,0.32,2021-2022,Serie A
Edoardo Bove,Roma,11,0,68,0.8,1,1.32,2021-2022,Serie A
Josip Brekalo,Torino,32,26,"2,286",25.4,7,0.28,2021-2022,Serie A
Gleison Bremer,Torino,33,33,"2,890",32.1,3,0.09,2021-2022,Serie A
Marcelo Brozović,Inter,35,35,"2,937",32.6,2,0.06,2021-2022,Serie A
Aleksander Buksa,Genoa,4,0,63,0.7,0,0.00,2021-2022,Serie A
Alessandro Buongiorno,Torino,23,12,"1,181",13.1,0,0.00,2021-2022,Serie A
Gianluca Busio,Venezia,29,23,"1,950",21.7,1,0.05,2021-2022,Serie A
Jovane Cabral,Lazio,3,2,190,2.1,1,0.47,2021-2022,Serie A
Liberato Cacace,Empoli,10,5,466,5.2,0,0.00,2021-2022,Serie A
Martín Cáceres,Cagliari,14,9,832,9.2,1,0.11,2021-2022,Serie A
Felipe Caicedo,Genoa,9,1,284,3.2,1,0.32,2021-2022,Serie A
Felipe Caicedo,Inter,3,0,23,0.3,0,0.00,2021-2022,Serie A
Davide Calabria,Milan,26,24,"2,119",23.5,2,0.08,2021-2022,Serie A
Riccardo Calafiori,Genoa,3,1,82,0.9,0,0.00,2021-2022,Serie A
Riccardo Calafiori,Roma,6,2,174,1.9,0,0.00,2021-2022,Serie A
Mattia Caldara,Venezia,31,30,"2,704",30.0,1,0.03,2021-2022,Serie A
Hakan Çalhanoğlu,Inter,34,33,"2,480",27.6,7,0.25,2021-2022,Serie A
José Callejón,Fiorentina,30,16,"1,298",14.4,1,0.07,2021-2022,Serie A
Andrea Cambiaso,Genoa,26,21,"1,790",19.9,1,0.05,2021-2022,Serie A
Matteo Cancellieri,Hellas Verona,12,1,227,2.5,1,0.40,2021-2022,Serie A
Antonio Candreva,Sampdoria,36,36,"3,119",34.7,7,0.20,2021-2022,Serie A
,,,,,,,,2021-2022,Serie A
Leonardo Capezzi,Salernitana,5,2,175,1.9,0,0.00,2021-2022,Serie A
Gianluca Caprari,Hellas Verona,35,33,"2,739",30.4,12,0.39,2021-2022,Serie A
Francesco Caputo,Sampdoria,36,31,"2,790",31.0,11,0.35,2021-2022,Serie A
Francesco Caputo,Sassuolo,2,2,156,1.7,0,0.00,2021-2022,Serie A
Andrea Carboni,Cagliari,30,25,"2,215",24.6,0,0.00,2021-2022,Serie A
Nicolò Casale,Hellas Verona,36,30,"2,586",28.7,0,0.00,2021-2022,Serie A
Francesco Cassata,Genoa,1,0,7,0.1,0,0.00,2021-2022,Serie A
Samu Castillejo,Milan,5,1,125,1.4,0,0.00,2021-2022,Serie A
Gaetano Castrovilli,Fiorentina,23,16,"1,391",15.5,1,0.06,2021-2022,Serie A
Danilo Cataldi,Lazio,32,19,"1,707",19.0,1,0.05,2021-2022,Serie A
Pietro Ceccaroni,Venezia,35,35,"3,122",34.7,2,0.06,2021-2022,Serie A
Federico Ceccherini,Hellas Verona,34,29,"2,358",26.2,1,0.04,2021-2022,Serie A
Emil Ceide,Sassuolo,6,0,53,0.6,0,0.00,2021-2022,Serie A
Luca Ceppitelli,Cagliari,24,16,"1,445",16.1,1,0.06,2021-2022,Serie A
Damir Ceter,Cagliari,1,0,6,0.1,0,0.00,2021-2022,Serie A
Julian Chabot,Sampdoria,11,4,490,5.4,0,0.00,2021-2022,Serie A
Giorgio Chiellini,Juventus,21,16,"1,354",15.0,0,0.00,2021-2022,Serie A
Federico Chiesa,Juventus,14,11,863,9.6,2,0.21,2021-2022,Serie A
Vlad Chiricheș,Sassuolo,29,27,"2,300",25.6,0,0.00,2021-2022,Serie A
Riccardo Ciervo,Sampdoria,10,1,227,2.5,0,0.00,2021-2022,Serie A
Moustapha Cissé,Atalanta,3,0,38,0.4,1,2.37,2021-2022,Serie A
Giorgio Cittadini,Atalanta,2,0,4,0.0,0,0.00,2021-2022,Serie A
Ebrima Colley,Spezia,11,3,394,4.4,0,0.00,2021-2022,Serie A
Omar Colley,Sampdoria,32,31,"2,745",30.5,0,0.00,2021-2022,Serie A
Andrea Consigli,Sassuolo,37,37,"3,322",36.9,0,0.00,2021-2022,Serie A
,,,,,,,,2021-2022,Serie A
Andrea Conti,Sampdoria,7,2,234,2.6,1,0.38,2021-2022,Serie A
Andrea Conti,Milan,1,0,13,0.1,0,0.00,2021-2022,Serie A
Diego Coppola,Hellas Verona,4,3,249,2.8,0,0.00,2021-2022,Serie A
Joaquín Correa,Inter,26,12,"1,025",11.4,6,0.53,2021-2022,Serie A
Lassana Coulibaly,Salernitana,31,29,"2,332",25.9,0,0.00,2021-2022,Serie A
Mamadou Coulibaly,Salernitana,12,9,808,9.0,2,0.22,2021-2022,Serie A
Alessio Cragno,Cagliari,35,35,"3,150",35.0,0,0.00,2021-2022,Serie A
Domenico Criscito,Genoa,20,18,"1,618",18.0,6,0.33,2021-2022,Serie A
Bryan Cristante,Roma,34,29,"2,678",29.8,2,0.07,2021-2022,Serie A
Domen Črnigoj,Venezia,34,22,"1,881",20.9,3,0.14,2021-2022,Serie A
Giovanni Crociata,Empoli,1,0,15,0.2,0,0.00,2021-2022,Serie A
Juan Cuadrado,Juventus,33,28,"2,487",27.6,4,0.14,2021-2022,Serie A
Mickaël Cuisance,Venezia,13,13,918,10.2,0,0.00,2021-2022,Serie A
Patrick Cutrone,Empoli,28,15,"1,401",15.6,3,0.19,2021-2022,Serie A
Danilo D'Ambrosio,Inter,20,9,"1,000",11.1,1,0.09,2021-2022,Serie A
Mikkel Damsgaard,Sampdoria,11,6,578,6.4,0,0.00,2021-2022,Serie A
Danilo,Juventus,22,22,"1,893",21.0,1,0.05,2021-2022,Serie A
Ebrima Darboe,Roma,1,1,63,0.7,0,0.00,2021-2022,Serie A
Matteo Darmian,Inter,25,18,"1,507",16.7,2,0.12,2021-2022,Serie A
Paweł Dawidowicz,Hellas Verona,17,13,"1,198",13.3,0,0.00,2021-2022,Serie A
Sebastien De Maio,Udinese,2,2,180,2.0,0,0.00,2021-2022,Serie A
Tommaso De Nipoti,Atalanta,1,0,6,0.1,0,0.00,2021-2022,Serie A
Mattia De Sciglio,Juventus,20,13,"1,168",13.0,1,0.08,2021-2022,Serie A
Lorenzo De Silvestri,Bologna,31,27,"2,294",25.5,3,0.12,2021-2022,Serie A
Grégoire Defrel,Sassuolo,38,11,"1,362",15.1,2,0.13,2021-2022,Serie A
,,,,,,,,2021-2022,Serie A
Alessandro Deiola,Cagliari,33,28,"2,129",23.7,4,0.17,2021-2022,Serie A
Filippo Delli Carri,Salernitana,5,3,334,3.7,0,0.00,2021-2022,Serie A
Merih Demiral,Atalanta,28,22,"1,917",21.3,1,0.05,2021-2022,Serie A
Diego Demme,Napoli,19,7,692,7.7,1,0.13,2021-2022,Serie A
Fabio Depaoli,Hellas Verona,18,7,703,7.8,1,0.13,2021-2022,Serie A
Fabio Depaoli,Sampdoria,6,1,112,1.2,0,0.00,2021-2022,Serie A
Mattia Destro,Genoa,27,21,"1,744",19.4,9,0.46,2021-2022,Serie A
Gerard Deulofeu,Udinese,34,31,"2,616",29.1,13,0.45,2021-2022,Serie A
Jacopo Dezi,Venezia,1,0,16,0.2,0,0.00,2021-2022,Serie A
Samuel Di Carmine,Hellas Verona,1,0,36,0.4,0,0.00,2021-2022,Serie A
Federico Di Francesco,Empoli,26,17,"1,367",15.2,5,0.33,2021-2022,Serie A
Giovanni Di Lorenzo,Napoli,33,33,"2,869",31.9,1,0.03,2021-2022,Serie A
Francesco Di Mariano,Venezia,1,1,62,0.7,0,0.00,2021-2022,Serie A
Francesco Di Tacchio,Salernitana,18,14,"1,255",13.9,0,0.00,2021-2022,Serie A
Amadou Diawara,Roma,4,2,170,1.9,0,0.00,2021-2022,Serie A
Brahim Díaz,Milan,31,25,"1,855",20.6,3,0.15,2021-2022,Serie A
Mitchell Dijks,Bologna,16,7,694,7.7,0,0.00,2021-2022,Serie A
Federico Dimarco,Inter,32,13,"1,430",15.9,2,0.13,2021-2022,Serie A
Filippo Distefano,Fiorentina,1,0,2,0.0,0,0.00,2021-2022,Serie A
Koffi Djidji,Torino,25,21,"1,735",19.3,0,0.00,2021-2022,Serie A
Berat Djimsiti,Atalanta,31,25,"2,256",25.1,1,0.04,2021-2022,Serie A
Nicolás Domínguez,Bologna,28,23,"2,015",22.4,0,0.00,2021-2022,Serie A
Bartłomiej Drągowski,Fiorentina,7,7,556,6.2,0,0.00,2021-2022,Serie A
Radu Drăgușin,Sampdoria,13,4,620,6.9,0,0.00,2021-2022,Serie A
Radu Drăgușin,Salernitana,7,5,488,5.4,0,0.00,2021-2022,Serie A
,,,,,,,,2021-2022,Serie A
Denzel Dumfries,Inter,33,21,"2,028",22.5,5,0.22,2021-2022,Serie A
Alfred Duncan,Fiorentina,33,21,"1,931",21.5,2,0.09,2021-2022,Serie A
Paulo Dybala,Juventus,29,26,"2,061",22.9,10,0.44,2021-2022,Serie A
Edin Džeko,Inter,36,27,"2,469",27.4,13,0.47,2021-2022,Serie A
Tyronne Ebuehi,Venezia,19,12,"1,138",12.6,0,0.00,2021-2022,Serie A
Éderson,Salernitana,15,13,"1,147",12.7,2,0.16,2021-2022,Serie A
Albin Ekdal,Sampdoria,26,19,"1,637",18.2,1,0.05,2021-2022,Serie A
Caleb Ekuban,Genoa,30,18,"1,716",19.1,1,0.05,2021-2022,Serie A
Elif Elmas,Napoli,37,12,"1,620",18.0,3,0.17,2021-2022,Serie A
Martin Erlic,Spezia,30,30,"2,576",28.6,2,0.07,2021-2022,Serie A
Gonzalo Escalante,Lazio,1,0,9,0.1,0,0.00,2021-2022,Serie A
Diego Falcinelli,Bologna,6,0,66,0.7,0,0.00,2021-2022,Serie A
Wladimiro Falcone,Sampdoria,10,9,855,9.5,0,0.00,2021-2022,Serie A
Paolo Faragò,Cagliari,1,0,16,0.2,0,0.00,2021-2022,Serie A
Davide Faraoni,Hellas Verona,32,30,"2,572",28.6,4,0.14,2021-2022,Serie A
Mohamed Fares,Genoa,9,6,587,6.5,2,0.31,2021-2022,Serie A
Diego Farias,Cagliari,4,0,66,0.7,0,0.00,2021-2022,Serie A
Andrea Favilli,Genoa,1,0,36,0.4,0,0.00,2021-2022,Serie A
Federico Fazio,Salernitana,16,16,"1,434",15.9,1,0.06,2021-2022,Serie A
Luiz Felipe,Lazio,31,28,"2,491",27.7,0,0.00,2021-2022,Serie A
Alex Ferrari,Sampdoria,23,20,"1,643",18.3,1,0.05,2021-2022,Serie A
Salvador Ferrer,Spezia,27,14,"1,495",16.6,0,0.00,2021-2022,Serie A
Riccardo Fiamozzi,Empoli,10,7,620,6.9,0,0.00,2021-2022,Serie A
Luca Fiordilino,Venezia,15,5,661,7.3,0,0.00,2021-2022,Serie A
Vincenzo Fiorillo,Salernitana,1,1,90,1.0,0,0.00,2021-2022,Serie A
,,,,,,,,2021-2022,Serie A
Alessandro Florenzi,Milan,24,12,"1,152",12.8,2,0.16,2021-2022,Serie A
Fernando Forestieri,Udinese,4,0,58,0.6,2,3.10,2021-2022,Serie A
Francesco Forte,Venezia,12,4,422,4.7,1,0.21,2021-2022,Serie A
